Season,TeamID,ExtWL_Wins,ExtWL_Losses,ExtWL_Pushes,ExtWL_Games,ExtWL_WinPct,ExtWL_MOV,ExtWL_ATSPlusMinus,ExtATS_Wins,ExtATS_Losses,ExtATS_Pushes,ExtATS_Games,ExtATS_CoverPct,ExtATS_MOV,ExtATS_ATSPlusMinus,ExtOU_Overs,ExtOU_Unders,ExtOU_Pushes,ExtOU_Games,ExtOU_OverPct,ExtOU_UnderPct,ExtOU_TotalPlusMinus,ExtWL_WinsZ,ExtWL_LossesZ,ExtWL_PushesZ,ExtWL_GamesZ,ExtWL_WinPctZ,ExtWL_MOVZ,ExtWL_ATSPlusMinusZ,ExtATS_WinsZ,ExtATS_LossesZ,ExtATS_PushesZ,ExtATS_GamesZ,ExtATS_CoverPctZ,ExtATS_MOVZ,ExtATS_ATSPlusMinusZ,ExtOU_OversZ,ExtOU_UndersZ,ExtOU_PushesZ,ExtOU_GamesZ,ExtOU_OverPctZ,ExtOU_UnderPctZ,ExtOU_TotalPlusMinusZ,ExtCompositeSide,ExtCompositeTotal
2026,1288,14.0,16.0,0.0,30.0,0.467,-3.0,-1.1,14.0,12.0,1.0,27.0,0.539,-3.0,-1.1,16.0,11.0,0.0,27.0,0.593,0.40700000000000003,2.5,-0.5116690155235997,0.09776482755633908,0.0,-1.9586422791131262,-0.31406194773980944,-0.7416231261013019,-0.5767313648508057,-0.4655057473705249,-1.2433446677581983,1.1447347454370898,-2.184193818131385,0.4730941903272254,-0.7416231261013019,-0.5767313648508057,0.28435196997444845,-1.5477307434381133,-0.39786339563090345,-2.179274692723081,1.0858211672891878,-1.0865812690526295,0.6220529364349003,-0.37679076396040123,0.9004278902119891
2026,1290,3.0,30.0,0.0,33.0,0.091,-18.8,0.4,16.0,16.0,0.0,32.0,0.5,-18.8,0.4,14.0,17.0,1.0,32.0,0.452,0.5479999999999999,1.0,-2.4191445005071213,2.741036091116617,0.0,0.45657539614461057,-2.5296403227686715,-3.1822420305901216,0.21326218595183657,0.27003363700281535,0.279543935368454,-0.6182533646242511,0.6288998431881486,0.003037946919111266,-3.1822420305901216,0.21326218595183657,-0.39179440814068994,0.4868012662434405,2.022472261123759,0.623527501934863,-0.4507435702421046,0.44987617164946936,0.12253110789558097,-1.7969385929178374,-0.2213035891981351
2026,1291,15.0,17.0,0.0,32.0,0.469,-2.1,0.0,17.0,13.0,1.0,31.0,0.5670000000000001,-2.1,0.0,10.0,21.0,0.0,31.0,0.32299999999999995,0.677,-3.9,-0.33826215325237047,0.28656991781064467,0.0,-0.348497162274635,-0.30227695638327323,-0.6026005302759893,0.00259723907113198,0.6378033291894856,-0.8626225169765352,1.1447347454370898,0.06628111092424198,0.8105704676458714,-0.6026005302759893,0.00259723907113198,-1.7440871643709666,1.8431559393644763,-0.39786339563090345,0.06296706300327416,-1.8565368407494582,1.8555712769726682,-1.5092401986661956,-0.1644720758558353,-1.7174733493496348
2026,1292,17.0,15.0,0.0,32.0,0.531,2.7,0.8,13.0,16.0,0.0,29.0,0.44799999999999995,2.7,0.8,14.0,15.0,0.0,29.0,0.483,0.517,1.7,0.00855157129008802,-0.09104026269796649,0.0,-0.348497162274635,0.0630577756693585,0.13885331412567745,0.42392713283254113,-0.8332754395571951,0.279543935368454,-0.6182533646242511,-1.0589563536035713,-0.6237037109583742,0.13885331412567745,0.42392713283254113,-0.39179440814068994,-0.1913760703170774,-0.39786339563090345,-1.0581538148599035,-0.11291728043026039,0.11207347192063978,0.3556412945472634,0.0549560856447308,0.07463272083719222
2026,1293,20.0,12.0,0.0,32.0,0.625,3.4,-2.2,14.0,18.0,0.0,32.0,0.43799999999999994,3.4,-2.2,18.0,14.0,0.0,32.0,0.563,0.43799999999999994,4.9,0.5287721581037758,-0.6574555334608831,0.0,-0.348497162274635,0.6169523694265737,0.24698199976758714,-1.1560599687727433,-0.4655057473705249,1.0409882369317802,-0.6182533646242511,0.6288998431881486,-0.7442309528578906,0.24698199976758714,-1.1560599687727433,0.9604983480895868,-0.5304647385973363,-0.39786339563090345,0.623527501934863,0.7588924997293379,-0.7487785693237999,1.4212878620978115,-0.052818707453655356,1.0223335551158967
2026,1294,20.0,12.0,0.0,32.0,0.625,6.0,0.5,15.0,13.0,1.0,29.0,0.536,6.0,0.5,16.0,13.0,0.0,29.0,0.552,0.44799999999999995,2.7,0.5287721581037758,-0.6574555334608831,0.0,-0.348497162274635,0.6169523694265737,0.6486028321518232,0.2659284226720127,-0.09773605518385477,-0.8626225169765352,1.1447347454370898,-1.0589563536035713,0.43693601775737045,0.6486028321518232,0.2659284226720127,0.28435196997444845,-0.8695534068775953,-0.39786339563090345,-1.0581538148599035,0.6390186549573942,-0.6398099565080481,0.6886558469068097,0.5292402661428559,0.6589922269697586
2026,1295,27.0,7.0,0.0,34.0,0.794,11.1,4.9,19.0,13.0,0.0,32.0,0.594,11.1,4.9,17.0,13.0,2.0,32.0,0.5670000000000001,0.433,2.5,1.7426201940023804,-1.601480984732411,0.0,1.2616479545638561,1.612784139053908,1.4363975418285941,2.583242838359763,1.3733427135628258,-0.8626225169765352,-0.6182533646242511,0.6288998431881486,1.1359940207745645,1.4363975418285941,2.583242838359763,0.6224251590320177,-0.8695534068775953,4.442807917878422,0.623527501934863,0.8024829887373192,-0.8032628757316752,0.6220529364349003,1.6824413820055832,0.730427950865505
2026,1296,9.0,21.0,0.0,30.0,0.3,-8.3,-3.1,13.0,15.0,0.0,28.0,0.46399999999999997,-8.3,-3.1,8.0,20.0,0.0,28.0,0.28600000000000003,0.7140000000000001,-4.8,-1.378703326879746,1.041790278827867,0.0,-1.9586422791131262,-1.2981087260106072,-1.5603117459614757,-1.6300560992543285,-0.8332754395571951,-0.10117821541320905,-0.6182533646242511,-1.621575085867478,-0.4308601239191479,-1.5603117459614757,-1.6300560992543285,-2.420233542486105,1.5040672710842173,-0.39786339563090345,-1.618714253791492,-2.2597488640732717,2.25875514439095,-1.8089532957897874,-1.3130718163308932,-2.07928157880753
2026,1297,20.0,14.0,0.0,34.0,0.588,5.7,-0.5,13.0,18.0,0.0,31.0,0.419,5.7,-0.5,21.0,10.0,0.0,31.0,0.677,0.32299999999999995,5.4,0.5287721581037758,-0.27984535295227203,0.0,1.2616479545638561,0.3989300293306483,0.6022619668767192,-0.26073394452974874,-0.8332754395571951,1.0409882369317802,-0.6182533646242511,0.06628111092424198,-0.9732327124669712,0.6022619668767192,-0.26073394452974874,1.9747179152622945,-1.8868194117183723,-0.39786339563090345,0.06296706300327416,2.0012214364567673,-2.001917616704945,1.5877951382775846,0.12217240455274728,1.8359553442223209
2026,1298,26.0,7.0,0.0,33.0,0.7879999999999999,10.9,3.9,20.0,10.0,1.0,31.0,0.667,10.9,3.9,14.0,17.0,0.0,31.0,0.452,0.5479999999999999,-1.5,1.5692133317311512,-1.601480984732411,0.0,0.45657539614461057,1.5774291649842977,1.4055036316451914,2.0565804711580014,1.741112405749496,-2.0047889693215244,1.1447347454370898,0.06628111092424198,2.0158428866410345,1.4055036316451914,2.0565804711580014,-0.39179440814068994,0.4868012662434405,-0.39786339563090345,0.06296706300327416,-0.4507435702421046,0.44987617164946936,-0.7100052730032848,1.687443824465817,-0.5543181415576814
